timestamp	scope	variant	tile_id	tile_h	tile_w	input_h	input_w	halo	harts	passes	wait_s	total_wait_s	gops_full_image	gops_executed	ops_useful	ops_executed	max_abs	mean_abs	allclose	bit_exact	output_hash	reference_hash	status	remote_work	local_run_dir	flags	macros
2026-05-02T23:10:52	tile	a2_tile104_f9t_pfw_align128	6	64	64	104	104	20	16	1	5.682950			0.000000		0	0	0	0	1	0x00000000	0x00000000	fail	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a2_tile104_f9t_pfw_align128_20260502-230942	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a2_tile104_f9t_pfw_align128_20260502-230942	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:10:52	partial	a2_tile104_f9t_pfw_align128		64	64			20	16	1		5.682950	17.965763	0.000000	102098534400	0	0.982123554	0.475055128	0	0			partial	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a2_tile104_f9t_pfw_align128_20260502-230942	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a2_tile104_f9t_pfw_align128_20260502-230942	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:14:56	tile	a2_tile104_f9t_pfw_align128	6	64	64	104	104	20	16	1	5.682690			2.530294		14378876928	3.87430191e-07	8.35389073e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a2_tile104_f9t_pfw_align128_20260502-231341	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a2_tile104_f9t_pfw_align128_20260502-231341	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:14:56	partial	a2_tile104_f9t_pfw_align128		64	64			20	16	1		5.682690	17.966585	2.530294	102098534400	14378876928	0.982123554	0.475055128	0	0			partial	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a2_tile104_f9t_pfw_align128_20260502-231341	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a2_tile104_f9t_pfw_align128_20260502-231341	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	0	64	64	84	84	20	16	1	3.989310			2.351360		9380302848	7.67409801e-07	8.81368578e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	1	64	64	84	104	20	16	1	4.973270			2.335226		11613708288	8.12113285e-07	8.54429345e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	2	64	64	84	104	20	16	1	4.974200			2.334789		11613708288	5.36441803e-07	8.52019184e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	3	64	64	84	104	20	16	1	4.973110			2.335301		11613708288	5.06639481e-07	8.48526724e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	4	64	64	84	84	20	16	1	3.989000			2.351542		9380302848	6.70552254e-07	8.70281838e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	5	64	64	104	84	20	16	1	4.654680			2.495061		11613708288	5.51342964e-07	8.45702743e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	6	64	64	104	104	20	16	1	5.684050			2.529689		14378876928	3.87430191e-07	8.35389073e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	7	64	64	104	104	20	16	1	5.681200			2.530958		14378876928	3.87430191e-07	8.30650606e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	8	64	64	104	104	20	16	1	5.682720			2.530281		14378876928	3.87430191e-07	8.35007086e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	9	64	64	104	84	20	16	1	4.654060			2.495393		11613708288	4.73111868e-07	8.42305781e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	10	64	64	104	84	20	16	1	4.652970			2.495977		11613708288	4.76837158e-07	8.44270289e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	11	64	64	104	104	20	16	1	5.681700			2.530735		14378876928	3.87430191e-07	8.3337909e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	12	64	64	104	104	20	16	1	5.681660			2.530753		14378876928	3.87430191e-07	8.35389073e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	13	64	64	104	104	20	16	1	5.681350			2.530891		14378876928	3.87430191e-07	8.30650606e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	14	64	64	104	84	20	16	1	4.657310			2.493652		11613708288	6.55651093e-07	8.58622116e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	15	64	64	68	84	20	16	1	3.389350			2.240423		7593578496	8.94069672e-07	8.64353424e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	16	64	64	68	104	20	16	1	4.209690			2.233317		9401573376	4.84287739e-07	8.5155385e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	17	64	64	68	104	20	16	1	4.209120			2.233620		9401573376	4.76837158e-07	8.47861301e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	18	64	64	68	104	20	16	1	4.209560			2.233386		9401573376	4.47034836e-07	8.548826e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	tile	a3_tiled64_halo20_f9t_pfw_align128	19	64	64	68	84	20	16	1	3.389390			2.240397		7593578496	7.15255737e-07	8.65857146e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:25:49	full	a3_tiled64_halo20_f9t_pfw_align128		64	64			20	16	1		95.017700	1.074521	2.417673	102098534400	229721702400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	/home/afonso/zephyr/local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32/runs/a3_tiled64_halo20_f9t_pfw_align128_20260502-231506	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:33:20	tile	a4_geom120x160_h20_f9t_pfw_align128	0	120	160	140	180	20	16	1	12.641900			2.650004		33501081600	8.12113285e-07	8.54289581e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:33:20	tile	a4_geom120x160_h20_f9t_pfw_align128	1	120	160	140	180	20	16	1	12.642100			2.649962		33501081600	6.70552254e-07	8.47121342e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:33:20	tile	a4_geom120x160_h20_f9t_pfw_align128	2	120	160	140	180	20	16	1	12.640900			2.650213		33501081600	8.94069672e-07	8.45306189e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:33:20	tile	a4_geom120x160_h20_f9t_pfw_align128	3	120	160	140	180	20	16	1	12.642700			2.649836		33501081600	7.15255737e-07	8.47709245e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:33:20	full	a4_geom120x160_h20_f9t_pfw_align128		120	160			20	16	1		50.567600	2.019050	2.650004	102098534400	134004326400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-120x160-h20/runs/a4_geom120x160_h20_f9t_pfw_align128_20260502-232923	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:37:49	tile	a4_geom128x160_h20_f9t_pfw_align128	0	128	160	148	180	20	16	1	13.751900			2.575312		35415429120	8.12113285e-07	8.53094235e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/runs/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:37:49	tile	a4_geom128x160_h20_f9t_pfw_align128	1	128	160	148	180	20	16	1	13.752800			2.575143		35415429120	6.70552254e-07	8.46041956e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/runs/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:37:49	tile	a4_geom128x160_h20_f9t_pfw_align128	2	128	160	132	180	20	16	1	12.471800			2.532652		31586734080	8.94069672e-07	8.46030659e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/runs/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:37:49	tile	a4_geom128x160_h20_f9t_pfw_align128	3	128	160	132	180	20	16	1	12.469100			2.533201		31586734080	7.15255737e-07	8.4898474e-08	1	0	0x00000000	0x00000000	ok_stream_error	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/runs/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
2026-05-02T23:37:49	full	a4_geom128x160_h20_f9t_pfw_align128		128	160			20	16	1		52.445600	1.946751	2.555111	102098534400	134004326400	8.94069672e-07	8.48606589e-08	1	0			ok	/root/afonso/zephyr-u-mode/zephyr-emlearn-silicon-v2/erbium-amp-probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	local-artifacts/erbium_amp_probe/luxonis-real-dncnn/tiled-fp32-128x160-h20/runs/a4_geom128x160_h20_f9t_pfw_align128_20260502-233330	-O3 -funroll-loops -falign-functions=128 -falign-loops=128 -fno-tree-loop-distribute-patterns -fno-tree-loop-vectorize	DNCNN_VPU_FUSED9TAP=1,DNCNN_VPU_PREFETCH_READ_WINDOW=1
